"","pr.mm.d","srad.w.m2","tmax.c","tmin.c","vp.pa","Q.m3.s","Lagged.Q.m3.s","pr.mm.d_W1","pr.mm.d_W2","pr.mm.d_W3","pr.mm.d_W4","pr.mm.d_V4","srad.w.m2_W1","srad.w.m2_W2","srad.w.m2_W3","srad.w.m2_W4","srad.w.m2_V4","tmax.c_W1","tmax.c_W2","tmax.c_W3","tmax.c_W4","tmax.c_V4","tmin.c_W1","tmin.c_W2","tmin.c_W3","tmin.c_W4","tmin.c_V4","vp.pa_W1","vp.pa_W2","vp.pa_W3","vp.pa_W4","vp.pa_V4","Q.m3.s_W1","Q.m3.s_W2","Q.m3.s_W3","Q.m3.s_W4","Q.m3.s_V4"
"6893",3.15,423.46,24.1,8.08,1086.8,191,154,1.575,0.7875,-0.13875,-0.858125,1.784375,-49.82,-22.6075,2.77124999999998,52.530625,440.585625,-1.17,1.405,4.91375,2.534375,16.416875,0.04,1.14,3.63,0.3325,2.9375,3.59500000000003,80.655,199.3275,29.1818749999999,774.040625,-0.5,-0.25,-20.875,-66.3125,278.9375
"6894",3.28,259.28,15.62,6.79,996.98,196,142,0.0649999999999999,1.6075,0.5825,-0.845,1.87,-82.09,-87.46,-48.21375,38.38875,438.655,-4.24,-2.3975,2.455,2.89625,16.90625,-0.645,0.0600000000000005,3.02125,1.10125,3.2525,-44.91,8.02749999999992,172.99375,67.99,792.87875,2.5,0.75,-11,-62.75,266.5
"6895",0.68,424.99,18.01,5.46,904.29,180,133,-1.3,0.2025,0.88875,-0.9625,1.85125,82.855,-65.5725,-58.38625,25.0075,441.08625,1.195,-4.2275,0.400000000000002,3.358125,17.284375,-0.665,-0.9575,1.7,1.985,3.3975,-46.345,-66.285,105.73375,109.8825,801.30375,-8,-1.75,-6.125,-59.0625,254.9375
"6896",0,524.92,24.56,6.11,935.44,154,133,-0.34,-1.4375,0.88875,-0.591875,1.480625,49.965,66.7925,-56.81375,12.789375,452.186875,3.275,0.7125,-1.07125,3.661875,17.981875,0.325,-0.825,0.495000000000001,2.463125,3.651875,15.575,-61.0124999999999,30.47,135.051875,815.355625,-13,-13.25,-7.375,-55.0625,242.6875
"6897",0,472.01,23.83,8.98,1158.19,142,126,0,-0.99,0.10125,-0.233125,1.121875,-26.455,78.165,-37.79375,-0.38375000000002,458.4775,-0.365,3.69,-1.68,3.673125,18.511875,1.435,0.71,-0.0324999999999998,2.849375,4.018125,111.375,48.09,-1.91249999999997,160.92125,839.71625,-6,-20,-11.875,-48.5625,228.4375
"6898",0,489.98,25.44,9.2,1176.03,133,111,0,-0.17,-0.71875,-0.233125,1.121875,8.98500000000001,3.02000000000001,24.5725,-3.30249999999998,456.705,0.805000000000001,1.675,0.35125,3.755,18.85375,0.109999999999999,1.6525,0.03125,3.1,4.30625,8.91999999999996,123.6225,4.81250000000011,178.661875,860.013125,-4.5,-14.75,-20.25,-42.875,215.375
"6899",0,432.32,20.29,7.7,1061.68,133,101,0,0,-0.88875,-0.233125,1.121875,-28.83,-18.6575,36.05,-7.98937500000002,451.746875,-2.575,-0.664999999999999,1.24375,3.375625,18.910625,-0.75,0.4525,0.4575,3.024375,4.515625,-57.175,36.02,32.9575,175.81625,874.06125,0,-7.5,-24.625,-37.75,202.875
"6900",0,461.6,18.73,5.09,881.4,126,96,0,0,-0.88875,-0.025,0.91375,14.64,-17.0175,27.9075,-24.185,460.255,-0.779999999999999,-2.5625,0.75,2.0325,19.29,-1.305,-1.3475,0.56625,2.49875,4.6775,-90.14,-97.7850000000001,44.2237500000001,142.2175,882.88375,-3.5,-4,-23.375,-34.0625,190.9375
"6901",0,504.7,21.33,4.95,874.01,111,91,0,0,-0.495,-0.215625,0.710625,21.55,11,25.925,-23.445625,469.670625,1.3,-1.4175,0.47125,1.0125,19.96375,-0.0699999999999998,-1.715,-0.0500000000000003,1.7575,5.0275,-3.69499999999999,-120.575,-0.222500000000025,97.64,900.8625,-7.5,-7.25,-21.125,-32.875,179.75
"6902",0,503.68,22.07,5.49,903.39,101,84,0,0,-0.085,-0.47,0.555,-0.509999999999991,28.615,-1.19999999999999,-0.134374999999949,476.909375,0.370000000000001,1.095,-1.1775,0.989999999999998,20.7925,0.27,-0.587499999999999,-0.815,1.134375,5.488125,14.69,-41.42,-56.6837500000001,62.9675,923.83625,-5,-11.75,-17.25,-34.375,169.375
"6903",0,506.37,23.86,6.41,953.38,96,80,0,0,0,-0.444375,0.444375,1.345,10.9375,7.13999999999999,10.426875,476.520625,0.895,1.4675,-1.01625,0.935625,21.578125,0.46,0.465,-1.25625,0.679374999999999,6.061875,24.995,25.34,-89.895,40.876875,952.063125,-2.5,-10,-16,-35.6875,160.1875
"6904",0,539.9,26.31,4.86,868.86,91,77,0,0,0,-0.444375,0.444375,16.765,9.4725,24.8425,11.921875,476.898125,1.225,1.6925,0.66,0.544375,22.188125,-0.775,0.2075,-1.1575,0.235,6.35,-42.26,11.21,-84.7075,17.105,967.5125,-2.5,-6.25,-16.875,-35.5,152.125
"6905",0,540.73,30.53,7.29,1029.71,84,74,0,0,0,-0.444375,0.444375,0.41500000000002,17.645,25.26,19.658125,477.751875,2.11,2.7275,2.1225,0.692499999999999,22.8775,1.215,0.0625,-0.36125,-0.246875,6.620625,80.425,10.45,-29.7225,-16.04,984.5975,-3.5,-5.5,-16.375,-35.25,144.625
"6906",0,537.6,31.47,7.9,1075.36,80,71,0,0,0,-0.444375,0.444375,-1.565,8.01499999999999,27.7875,24.98,478.3825,0.469999999999999,2.9575,3.71875,0.857499999999998,23.46625,0.305,0.98,0.40375,-0.5975,6.80875,22.8249999999999,70.7074999999999,25.8537499999999,-41.3506250000002,997.324375,-2,-5.75,-15,-34.875,137.625
"6907",0,526.45,29.6,7.55,1052.49,77,71,0,0,0,-0.444375,0.444375,-5.57499999999999,-4.14499999999998,21.04125,35.685625,479.443125,-0.934999999999999,1.0575,3.99,1.600625,23.886875,-0.175,0.825,0.7075,-0.67375,6.86625,-11.4349999999999,57.3199999999999,51.78,-47.52625,1002.35125,-1.5,-4.5,-12.75,-34.6875,130.4375
"6908",0,476.64,26.24,8.57,1125.71,74,70,0,0,0,-0.444375,0.444375,-24.905,-18.81,3.34625,40.469375,476.539375,-1.68,-1.54,3.03375,2.551875,23.874375,0.51,0.2325,1.2,-0.274375,6.901875,36.61,18.2825,85.4537499999999,-19.86875,1005.2325,-1.5,-3.25,-10.5,-33.8125,123.0625
"6909",0,457.73,22.59,6.4,961.84,71,67,0,0,0,-0.2475,0.2475,-9.45499999999998,-32.42,-11.5325,32.45625,478.68125,-1.825,-3.06,0.891249999999999,2.80375,23.78,-1.085,-0.12,0.79625,0.0118749999999999,6.796875,-81.935,-10.0749999999999,57.5074999999999,-1.08000000000004,997.4225,-1.5,-3,-8.75,-31.3125,115.5625
"6910",0,443.36,20.4,5.21,887.59,71,68,0,0,0,-0.0425,0.0425,-7.185,-25.5,-27.5525,13.41125,490.18625,-1.095,-3.2125,-1.6675,2.29625,24.07875,-0.595,-1.1275,0.15875,0.0756249999999996,6.698125,-37.125,-82.1924999999999,12.5400000000001,3.78187499999996,990.585625,0,-2.25,-7.25,-27.25,107.75
"6911",0,437.62,19.96,5.03,877.8,70,68,0,0,0,0,0,-2.87,-13.3475,-41.16625,4.02812500000002,490.975625,-0.219999999999999,-2.1175,-3.59,1.686875,24.200625,-0.0899999999999999,-1.1825,-0.29875,-0.0699999999999994,6.67125,-4.89500000000004,-80.5400000000001,-21.685,-4.00999999999999,988.93,-0.5,-1,-5.75,-23.625,100.875
"6912",0,405.72,19.88,6.44,964.69,67,64,0,0,0,0,0,-15.95,-14.4375,-42.12375,-5.294375,483.525625,-0.0400000000000009,-0.787499999999998,-4.37625,1.175625,23.908125,0.705,-0.0349999999999997,-1.02875,0.106875,6.691875,43.4450000000001,-1.73500000000001,-73.9187499999999,6.14062499999994,990.758125,-1.5,-1.25,-4.5,-21.1875,95.4375
"6913",0.26,309.54,15.48,6.05,943.82,68,61,0.13,0.065,0.0325,0.01625,0.01625,-48.09,-41.43,-50.2725,-24.03875,473.37125,-2.2,-1.25,-4.2725,-0.18375,23.38625,-0.195,0.5625,-0.96125,0.135000000000001,6.50875,-10.435,35.7800000000001,-67.6874999999999,8.80249999999995,977.36,0.5,-1.5,-3.25,-18.5625,90.8125
"6914",0.87,366.13,17.01,5.35,898.69,68,58,0.305,0.2825,0.14125,0.070625,0.070625,28.295,-41.9175,-48.14625,-37.731875,465.630625,0.765000000000001,-1.8375,-3.3125,-1.464375,22.859375,-0.35,-0.0175000000000005,-0.6075,0.0568749999999998,6.268125,-22.565,0.0050000000000523,-42.82875,4.05250000000007,960.02625,0,-0.25,-2.5,-16,86.75
"6915",0,459.82,20.91,4.78,862.26,64,57,-0.435,0.1525,0.14125,0.070625,0.070625,46.845,27.6725,-34.2675,-47.779375,467.349375,1.95,0.640000000000001,-1.98875,-2.589375,22.898125,-0.285,-0.59,-0.32375,-0.106875,6.085625,-18.215,-36.89,-22.935,-7.26250000000005,947.5625,-2,-0.75,-2.375,-13.3125,82.4375
"6916",0,487.28,25.64,6.93,994.09,61,58,0,-0.2825,0.14125,0.070625,0.070625,13.73,67.8575,-15.2075,-48.054375,468.954375,2.365,3.515,-0.473750000000001,-3.09625,23.33,1.075,0.0775000000000006,0.00375000000000014,-0.426875,6.200625,65.915,3.45999999999992,0.867500000000007,-30.7581249999999,954.605625,-1.5,-2.75,-2.25,-10.875,78.375
"6917",0,462.35,26.88,9.39,1191.53,58,59,0,-0.2175,0.07625,0.070625,0.070625,-12.465,30.92,22.4175,-44.83,466.3075,0.619999999999999,3.65,1.84,-2.906875,23.676875,1.23,1.5475,0.465,-0.330625,6.478125,98.72,106.1675,34.08375,-21.891875,974.450625,-1.5,-3.25,-3.125,-9.1875,75.0625
"6918",0,403.13,22.46,8.56,1124.85,57,60,0,0,-0.14125,0.070625,0.070625,-29.61,-20.405,36.69625,-43.574375,460.023125,-2.21,0.697500000000002,2.945,-2.67375,23.70125,-0.415,1.56,0.848750000000001,-0.10375,6.67,-33.34,115.0075,60.9662499999999,-6.075625,988.291875,-0.5,-2.5,-4.125,-8.1875,72.3125
"6919",0,266,15.32,7.21,1026.19,58,59,0,0,-0.14125,0.070625,0.070625,-68.565,-70.125,9.69374999999999,-50.00375,445,-3.57,-3.685,2.1275,-2.72,23.1675,-0.675,-0.1375,1.18375,0.11875,6.72,-49.3299999999999,-8.64499999999998,83.4,7.92249999999996,992.8425,0.5,-1,-4.125,-7.3125,69.9375
"6920",0,293.97,14.4,5.59,916.27,59,58,0,0,-0.14125,0.070625,0.070625,13.985,-76.3775,-24.665,-48.601875,429.629375,-0.46,-4.905,0.00250000000000128,-2.660625,22.423125,-0.81,-1.2875,0.955000000000001,-0.0331250000000001,6.765625,-54.96,-93.48,69.9975,-1.09312499999993,995.805625,0.5,0.5,-3.625,-6.3125,67.9375
"6921",0.16,326.02,14.7,4.78,864.76,60,56,0.08,0.04,-0.08875,0.048125,0.080625,16.025,-12.285,-60.8075,-33.1225,416.21,0.149999999999999,-2.17,-2.945,-1.76875,21.43375,-0.405,-1.35,-0.0387499999999998,-0.0350000000000001,6.60875,-25.755,-92.5025,-1.8125,-0.666249999999991,985.49625,0.5,1,-2.125,-5.8125,66.4375
"6922",1.01,354.16,14.49,2.92,758.1,59,53,0.425,0.2925,0.14625,0.0025,0.14375,14.07,30.0525,-71.55375,-23.15375,404.745,-0.105,-0.1325,-4.6225,-1.0225,20.3725,-0.93,-1.275,-1.145,-0.0274999999999994,6.2975,-53.33,-79.9,-75.9262499999999,1.58874999999995,965.6675,-0.5,0.5,-0.5,-5.625,65.125
"6923",0,308.71,13.64,4.68,857.9,58,49,-0.505,0.2125,0.14625,0.0025,0.14375,-22.725,10.72,-41.9875,-28.43375,391.13625,-0.425,-0.2425,-4.13375,-0.93375,19.375,0.88,-0.6925,-1.765,0.139375,6.118125,49.9,-41.2575,-117.45375,13.205625,953.505625,-0.5,-0.5,0.25,-5.1875,63.9375
"6924",0,439.68,17.66,3.42,785.49,56,47,0,-0.2925,0.14625,0.0025,0.14375,65.485,17.0525,0.390000000000015,-32.07375,388.82625,2.01,0.527500000000001,-2.32125,-1.395,18.83875,-0.63,0.0999999999999999,-1.86875,0.0225000000000004,5.79625,-36.205,5.13249999999994,-124.07375,8.39437499999997,932.241875,-1,-1.25,0.125,-4.6875,62.8125
"6925",0,487.2,23.72,6.04,933.45,53,45,0,-0.2525,0.10625,0.0025,0.14375,23.76,66.0025,37.57875,-30.809375,390.668125,3.03,3.3125,0.328749999999999,-1.860625,18.909375,1.31,0.465,-1.135,-0.37375,5.77375,73.98,25.735,-74.64125,-22.0912499999999,930.4675,-1.5,-2,-1,-4.1875,61.6875
"6926",0,493.24,28.45,9.38,1181.21,49,41,0,0,-0.14625,0.0025,0.14375,3.02000000000001,58.0125,61.085,-22.663125,393.785625,2.365,5.2175,3.07,-1.615,19.4125,1.67,1.83,0.3775,-0.531875,6.034375,123.88,117.8175,24.0912499999999,-33.3975,948.81875,-2,-3,-2.5,-3.8125,60.3125
"6927",0,520.82,29.68,7.84,1055.92,47,40,0,0,-0.14625,0.0025,0.14375,13.79,21.795,82.26,3.989375,398.985625,0.615,4.1875,5.285,-0.427499999999998,20.02,-0.77,1.94,1.08875,-0.62875,6.21,-62.645,129.5475,69.8800000000001,-40.81375,959.95125,-1,-3.25,-3.875,-3.75,58.875
"6928",0,511.3,32.56,10.57,1255.78,45,40,0,0,-0.14625,0.0025,0.14375,-4.76000000000002,12.92,72.99875,24.556875,405.584375,1.44,2.5175,6.74,1.05,20.8125,1.365,0.7475,2.25375,-0.264375,6.468125,99.9299999999999,49.26,145.01375,-16.5681250000001,978.144375,-1,-2.5,-4.875,-4.125,57.5
"6929",0,495.06,30.91,10.5,1265.59,41,40,0,0,-0.12625,-0.00125,0.1275,-8.12,-1.92500000000001,53.83375,34.091875,417.179375,-0.825000000000001,1.335,6.51125,2.111875,21.776875,-0.0350000000000001,0.9625,2.65375,0.1725,6.74625,4.90499999999997,71.0599999999999,177.945,13.4250000000001,998.255,-2,-2.5,-5.5,-4.8125,55.8125
"6930",0,381.6,22.2,9.4,1192.76,40,40,0,0,0,-0.073125,0.073125,-56.73,-38.865,22.49375,36.555,418.14625,-4.355,-2.2825,3.985,2.75125,22.10125,-0.55,0.3725,1.84875,0.729375,6.999375,-36.415,36.6625,126.5,49.378125,1016.634375,-0.5,-2.75,-5.375,-5.4375,54.0625
"6931",0,397.09,19.21,6.07,941.49,40,37,0,0,0,-0.073125,0.073125,7.74499999999998,-56.9175,-19.48625,51.523125,414.225625,-1.495,-5.515,0.671250000000001,3.55375,21.995,-1.665,-1.4,1.2325,0.8225,7.08,-125.635,-96.78,87.44375,54.8750000000001,1021.58625,0,-1.5,-4.875,-6.1875,52.5625
"6932",0,447.7,20.6,5.13,882.38,40,36,0,0,0,-0.073125,0.073125,25.305,-7.96750000000003,-36.38875,54.999375,411.751875,0.695,-3.325,-2.68625,4.23625,21.68,-0.47,-2.175,-0.34125,1.14875,6.9675,-29.555,-158.62,-18.0175,73.9681249999999,1014.604375,0,-0.25,-4.125,-6.875,51.25
"6933",0,472.03,23.02,5.85,918.81,40,35,0,0,0,-0.073125,0.073125,12.165,35.26,-40.25,52.498125,412.356875,1.21,0.552500000000002,-4.57125,4.39,21.43875,0.36,-1.1225,-1.48,1.34625,6.74625,18.215,-83.265,-102.8825,89.183125,997.559375,0,0,-2.75,-7.375,50.125
"6934",0,483.4,25.03,6.97,970.95,37,34,0,0,0,-0.073125,0.073125,5.685,27.66,-13.5700000000001,46.25125,417.37375,1.005,2.06,-3.43625,3.801875,21.599375,0.56,0.405,-1.78625,1.144375,6.646875,26.0700000000001,16.4725,-132.0525,72.519375,987.940625,-1.5,-0.75,-2,-7.625,48.875
"6935",0,472.67,25.2,7.96,1022.09,36,33,0,0,0,-0.073125,0.073125,-5.36499999999998,9.08499999999998,11.34375,27.315625,430.290625,0.0849999999999991,1.6525,-1.37875,2.624375,22.216875,0.495,0.9875,-1.32875,1.1125,6.69375,25.57,47.9625,-107.67375,68.546875,987.684375,-0.5,-1.75,-1.625,-7.625,47.5
"6936",0,468.66,25.32,8.57,1038.91,35,32,0,0,0,-0.073125,0.073125,-2.005,-3.52499999999998,21.91375,11.0675,441.20875,0.0600000000000005,0.6175,0.706249999999999,1.036875,22.899375,0.305,0.9275,-0.21875,0.67625,6.88,8.41000000000003,42.81,-41.4324999999999,33.773125,995.349375,-0.5,-1.5,-1.625,-7.375,46
"6937",0,490.29,25.34,7.42,941.35,34,31,0,0,0,-0.063125,0.063125,10.815,0.720000000000027,27.075,0.204374999999999,451.475625,0.00999999999999979,0.107499999999998,1.9825,-0.324374999999998,23.564375,-0.575,0.265,0.55875,0.12625,7.045,-48.78,-3.19499999999994,4.73250000000002,-11.54375,1000.13625,-0.5,-1,-2.25,-6.625,44.375
"6938",0,470.98,23.98,7.45,967.14,33,30,0,0,0,0,0,-9.655,4.98499999999999,12.7975,4.07562499999997,458.776875,-0.68,-0.299999999999999,1.4975,-0.695,24.1575,0.0150000000000001,-0.415,0.9225,-0.400625,7.328125,12.895,-38.1275,31.9825,-52.8112499999999,1013.20125,-0.5,-1,-2.375,-5.875,42.75
"6939",0,477.64,26.55,9.22,1059.44,32,28,0,0,0,0,0,3.32999999999998,-2.58250000000001,3.97125000000003,3.58624999999998,469.335,1.285,-0.0324999999999989,0.917499999999999,-0.584374999999998,24.964375,0.885,0.17,0.84375,-0.290624999999999,7.611875,46.15,11.5799999999999,26.57625,-50.6637500000001,1025.7975,-0.5,-1,-2.375,-5.25,41.125
"6940",0,477.39,28.74,10.89,1157.32,31,28,0,0,0,0,0,-0.125,-1.56,2.4425,4.94062499999998,471.691875,1.095,1.4925,0.755000000000001,-0.259374999999999,25.656875,0.835,1.31,0.70375,-0.0374999999999988,8.07875,48.9399999999999,77.0675000000001,21.81125,-39.5356249999999,1049.036875,-0.5,-1,-2.25,-4.8125,39.5625
"6941",0,468.73,27.65,10.48,1124.77,30,28,0,0,0,0,0,-4.32999999999998,-0.625,-2.535,5.6825,470.5375,-0.545,1.465,0.75375,0.0737500000000004,25.9025,-0.205,1.175,0.890000000000001,0.26375,8.35625,-16.275,63.8775000000001,41.92125,-25.748125,1060.994375,-0.5,-1,-2,-4.625,38.125
"6942",0,451.44,26.33,10.27,1111.53,28,27,0,0,0,0,0,-8.64500000000001,-8.71499999999997,-3.42499999999998,4.30000000000001,467.925,-0.66,-0.327500000000001,1.17875,0.368750000000002,25.77,-0.105,0.16,1.1825,0.620625,8.411875,-6.62,4.88499999999999,60.4462500000001,-3.82062500000006,1056.639375,-1,-1.25,-2.125,-4.4375,36.8125
"6943",0,407.21,24.16,10.42,1165.42,28,27,0,0,0,0,0,-22.115,-21.8675,-12.85,3.21812499999999,460.824375,-1.085,-1.475,0.71125,0.583749999999998,25.425,0.0750000000000002,-0.170000000000001,1.175,0.766875,8.573125,26.9450000000001,-1.28500000000008,69.025,7.25187500000004,1063.483125,0,-1.25,-2.125,-4.25,35.625
"6944",0,469.59,25.11,8.07,925.12,28,27,0,0,0,0,0,31.19,-10.8425,-14.91625,5.94125,458.2175,0.475,-1.1775,-0.17,1.023125,24.959375,-1.175,-0.565,0.5325,0.860625,8.416875,-120.15,-36.4400000000001,25.19875,13.694375,1042.816875,0,-0.5,-2,-4.0625,34.5625
"6945",0,433.16,25.48,10.28,1091.3,27,25,0,0,0,0,0,-18.215,11.025,-16.6675,2.66875000000002,454.34875,0.185,0.0250000000000021,-0.73,1.38,24.62,1.105,-0.584999999999999,0.124999999999999,1.231875,8.403125,83.09,-65.1324999999999,-1.91250000000002,43.3312500000001,1031.92375,-0.5,-0.25,-1.875,-4.0625,33.6875
"6946",0,386.39,23.6,10.86,1178.04,27,24,0,0,0,0,0,-23.385,-14.3125,-22.35625,-8.20437499999997,454.648125,-0.94,-0.0474999999999994,-1.365,1.245,24.7075,0.29,0.6625,-0.15375,1.566875,8.494375,43.37,44.7,-11.6475,70.61375,1031.00375,0,-0.5,-1.375,-4,32.875
"6947",0,486.25,27.03,8.99,867.22,27,23,0,0,0,0,0,49.93,-7.5275,-3.67250000000001,-12.700625,460.220625,1.715,0.00999999999999979,-0.7075,0.816249999999998,25.19625,-0.935,0.375,-0.4825,1.355625,8.676875,-155.41,7.20999999999998,-62.17,51.2281250000001,1026.361875,0,-0.25,-1,-3.8125,32.0625
"6948",0,480.54,29.48,11.29,982.52,25,22,0,0,0,0,0,-2.85499999999999,36.81,-1.32875000000001,-14.359375,462.273125,1.225,1.8575,0.2925,0.35375,25.75125,1.15,-0.215,0.2725,1.020625,9.061875,57.65,-104.9,-25.97,23.119375,1032.620625,-1,-0.5,-1,-3.625,31.125
"6949",0,481.07,30.35,11.64,1000.5,24,22,0,0,0,0,0,0.264999999999986,22.2425,9.10624999999999,-13.381875,462.838125,0.435,2.3,1.1725,0.233125000000001,26.209375,0.175000000000001,0.77,0.4675,0.803749999999999,9.42375,8.99000000000001,-15.56,-33.13625,2.4799999999999,1037.72625,-0.5,-1.25,-1,-3.375,30.125
"6950",0,494.38,30.92,10.88,918.42,23,21,0,0,0,0,0,6.655,2.16500000000002,30.73625,-8.700625,463.524375,0.285,1.19,2.42875,0.438749999999999,26.5775,-0.38,0.56,0.39625,0.635625,9.668125,-41.04,17.295,-73.9025,-18.375625,1034.443125,-0.5,-1.25,-1.375,-3.125,29.25
"6951",0,468.68,32.32,13.63,1081.96,22,21,0,0,0,0,0,-12.85,0.362499999999983,18.66,-0.767500000000013,463.275,0.699999999999999,0.852500000000001,2.73125,1.01375,27.0225,1.375,0.395,1.155,0.6825,10.0225,81.77,4.34000000000003,-9.78500000000003,-32.5500000000001,1038.185,-0.5,-1,-1.875,-3,28.375
"6952",0,459.28,32.73,14.37,1128.41,22,19,0,0,0,0,0,-4.70000000000002,-11.8725,14.63375,-1.47,462.68875,0.204999999999998,0.944999999999999,2.59125,1.503125,27.485625,0.369999999999999,1.37,1.1375,1.1075,10.385,23.225,72.8625,1.27625,-12.7325000000001,1043.77875,0,-0.75,-1.875,-2.9375,27.5625
"6953",0,443.82,30.42,13.23,1000.77,21,18,0,0,0,0,0,-7.72999999999999,-14.99,3.98874999999998,2.76687499999997,459.784375,-1.155,-0.0225000000000009,1.99125,1.803125,27.803125,-0.569999999999999,0.7725,1.16625,1.113125,10.748125,-63.8200000000001,32.2,12.6600000000001,-27.7625,1047.4925,-0.5,-0.5,-1.875,-2.875,26.75
"6954",0,441.53,27.98,11.37,777.59,21,18,0,0,0,0,0,-1.14500000000001,-10.6525,-16.11625,11.5,457.94375,-1.22,-1.6625,0.70875,2.100625,28.053125,-0.930000000000001,-0.85,1.225,0.931875,10.993125,-111.59,-108.0025,27.50875,-65.9718750000001,1035.645625,0,-0.5,-1.625,-2.875,26
"6955",0,440.95,26.57,10.24,693.85,19,17,0,0,0,0,0,-0.289999999999992,-5.15499999999997,-17.38625,8.13062500000001,455.650625,-0.705,-2.15,-0.671250000000001,2.041875,28.054375,-0.565,-1.4975,0.22125,1.024375,11.056875,-41.87,-164.435,-47.8475,-64.79375,1012.79625,-1,-0.75,-1.375,-3.0625,25.1875
"6956",0,462.89,27.46,9.85,623.81,18,16,0,0,0,0,0,10.97,4.6225,-14.2775,6.830625,454.744375,0.445,-1.0925,-1.73625,1.869375,27.974375,-0.195,-1.1275,-0.728750000000001,0.909375000000001,10.991875,-35.02,-115.175,-129.15875,-76.288125,979.451875,-0.5,-1.25,-1.5,-3.125,24.375
"6957",0,509.37,30.68,9.52,512.83,18,16,0,0,0,0,0,23.24,22.445,-1.42749999999998,7.82812499999997,457.284375,1.61,0.897500000000001,-1.7125,1.72125,28.16375,-0.165,-0.56,-1.39125,0.704375000000001,10.931875,-55.49,-83.7,-190.185,-99.000625,941.205625,0,-1,-1.5,-3.125,23.625
"6958",0,524,33.41,10.55,494.99,17,15,0,0,0,0,0,7.315,32.3825,15.4875,6.99562499999996,461.819375,1.365,2.515,-0.66625,1.59,28.60625,0.515000000000001,-0.00499999999999989,-1.555,0.645624999999999,10.949375,-8.92000000000002,-77.46,-207.90625,-113.395625,902.671875,-0.5,-0.5,-1.75,-3.1875,22.9375
"6959",0,508.32,35.43,13.71,597.25,16,15,0,0,0,0,0,-7.84,15.015,27.375,5.63124999999999,468.13875,1.01,2.675,1.16,1.274375,29.310625,1.58,1.2225,-0.697500000000001,0.45,11.155,51.13,-11.1,-171.4675,-138.47375,867.16125,-0.5,-0.75,-1.75,-3.1875,22.1875
"6960",0,498.13,34.55,13.52,590.2,16,15,0,0,0,0,0,-5.095,-6.72999999999996,31.32875,8.70374999999999,469.9225,-0.440000000000001,1.4725,2.705,0.911875,29.900625,-0.0950000000000006,1.79,0.32625,0.00312499999999982,11.495625,-3.52499999999998,44.9075,-112.59375,-184.8175,846.22875,0,-0.75,-1.5,-3.1875,21.4375
"6961",0,494.28,32.87,12.05,547.82,15,15,0,0,0,0,0,-1.92500000000001,-9.97749999999999,21.24875,11.19125,473.7425,-0.84,-0.355000000000004,2.94625,0.756249999999998,30.3625,-0.734999999999999,0.3275,1.10625,-0.255,11.60625,-21.19,11.445,-47.2275,-207.46875,812.26125,-0.5,-0.5,-1.5,-3.1875,20.6875
"6962",0,441.79,29.49,12.27,655.79,15,16,0,0,0,0,0,-26.245,-17.595,0.663750000000022,7.76124999999996,477.205,-1.69,-1.905,1.7775,0.576874999999998,30.730625,0.109999999999999,-0.7275,1.42375,-0.230625000000001,11.694375,53.985,4.04000000000002,8.19750000000005,-190.053125,779.620625,0,-0.5,-1.25,-3.1875,19.9375
"6963",0,326.1,25.19,13.69,958.44,15,21,0,0,0,0,0,-57.845,-56.13,-30.535,3.41437500000001,467.195625,-2.15,-3.185,-0.610000000000001,0.519375,30.615625,0.71,0.0975000000000001,0.987500000000001,-0.0931250000000006,11.988125,151.325,119.0525,65.42125,-162.680625,785.321875,0,-0.25,-1,-2.9375,19.1875
"6964",0.13,294.95,22.67,12.66,832.38,15,23,0.065,0.0325,0.01625,0.008125,0.008125,-15.575,-78.755,-60.3375,-5.97875000000002,455.59625,-1.26,-3.625,-2.98125,0.34625,30.19,-0.515,0.5075,0.421250000000001,0.172499999999999,12.07375,-63.03,146.8025,99.895,-127.225625,775.938125,0,0,-0.875,-2.6875,18.5625
"6965",0,416.96,26.26,11.26,494.41,16,44,-0.065,0.0325,0.01625,0.008125,0.008125,61.005,-13.995,-68.11625,-13.523125,451.589375,1.795,-1.4375,-4.08125,0.0493750000000013,29.934375,-0.7,-0.51,0.00625000000000053,0.41375,12.05,-168.985,-71.86,88.845,-97.8975,744.3075,0.5,0.25,-0.375,-2.4375,18.0625
"6966",10.33,298.19,23.97,9.96,620.64,21,41,5.165,2.55,1.3075,0.65375,0.65375,-59.385,23.525,-75.79,-29.4875,439.3275,-1.145,0.592500000000001,-4.28125,-0.696250000000001,29.5,-0.649999999999999,-1.2825,-0.4975,0.397500000000001,11.9925,63.115,-168.9425,64.3512499999999,-63.58,725.69625,2.5,1.75,0.625,-1.8125,17.9375
"6967",8.83,285.31,22.32,9.07,669.2,23,27,-0.75,4.7575,2.41125,1.205625,1.205625,-6.44,-32.1025,-58.11125,-45.903125,427.866875,-0.824999999999999,-0.660000000000002,-3.36,-1.71,28.875,-0.445,-1.2225,-1.0725,0.1025,11.7075,24.28,-9.23749999999995,-16.9525,-28.78875,699.89875,1,3.25,1.75,-1,18
